voc_id,date,channel,type,store_code,store_name,sku_mentioned,to_team,sla_hours,response_hours,status,summary
VOC-20260516-1165,2026-05-16,카카오톡,불만,YD01,여의도IFC,,CE팀_매장,6,5.7,완료,[불만] 대기시간 - 여의도IFC
VOC-20260516-1166,2026-05-16,자사몰_게시판,불만,HN01,스타필드하남,,CE팀_매장,6,1.3,완료,[불만] 대기시간 - 스타필드하남
VOC-20260516-1167,2026-05-16,자사몰_게시판,배송문의,,,,물류팀,4,1.7,완료,[배송문의] 오배송
VOC-20260516-1168,2026-05-16,자사몰_게시판,매장문의,HN01,스타필드하남,,리테일본부,12,2.3,완료,[매장문의] 재고 - 스타필드하남
VOC-20260516-1169,2026-05-16,채널톡,칭찬,YD01,여의도IFC,FM002,VOC_리워드,24,10.6,완료,[칭찬] 직원응대 - 여의도IFC (쿠퍼톤 페이스 마스크)
VOC-20260516-1170,2026-05-16,전화,제품문의,,,LP003,CE팀_제품지식,6,0.7,완료,[제품문의] 피부타입 (립 밤 허니 트랩)
VOC-20260516-1171,2026-05-16,채널톡,배송문의,,,,물류팀,4,,미회신,[배송문의] 오배송
VOC-20260516-1172,2026-05-16,자사몰_게시판,제품문의,,,BD001,CE팀_제품지식,6,13.7,지연완료,[제품문의] 사용법 (샤워젤리 위치 어메이징)
VOC-20260516-1173,2026-05-16,카카오톡,교환환불,,,MB001,CE팀_교환,8,4.9,완료,[교환환불] 단순변심 (씬티앙 마사지바)
VOC-20260516-1174,2026-05-16,인스타DM,제품문의,,,LP002,CE팀_제품지식,6,2.2,완료,[제품문의] 사용법 (립 스크럽 미스터 펭귄)
VOC-20260516-1175,2026-05-16,인스타DM,제품문의,,,SB001,CE팀_제품지식,6,1.8,완료,[제품문의] 피부타입 (허니 아이 워시드 더 키즈 샴푸바)
VOC-20260516-1176,2026-05-16,채널톡,교환환불,,,GS001,CE팀_교환,8,6.7,완료,[교환환불] 하자 (기프트 세트 - 바스타임)
VOC-20260516-1177,2026-05-16,채널톡,제품문의,,,BB003,CE팀_제품지식,6,13.9,지연완료,[제품문의] 피부타입 (더 익스피리먼터 배쓰밤)
VOC-20260516-1178,2026-05-16,인스타DM,배송문의,,,,물류팀,4,2.6,완료,[배송문의] 배송 늦음
VOC-20260516-1179,2026-05-16,카카오톡,교환환불,,,BD002,CE팀_교환,8,,미회신,[교환환불] 단순변심 (락 스타 솝)
VOC-20260516-1180,2026-05-16,전화,칭찬,DG01,현대대구,,VOC_리워드,24,2.8,완료,[칭찬] 직원응대 - 현대대구
VOC-20260516-1181,2026-05-16,인스타DM,매장문의,HN01,스타필드하남,,리테일본부,12,24.6,지연완료,[매장문의] 이벤트 일정 - 스타필드하남
VOC-20260517-1182,2026-05-17,채널톡,교환환불,,,SB002,CE팀_교환,8,7.4,완료,[교환환불] 하자 (시앤스 샴푸바)
VOC-20260517-1183,2026-05-17,전화,배송문의,,,,물류팀,4,2.2,완료,[배송문의] 추적 문의
VOC-20260517-1184,2026-05-17,자사몰_게시판,배송문의,,,,물류팀,4,3.7,완료,[배송문의] 배송 늦음
VOC-20260517-1185,2026-05-17,전화,제품문의,,,BD002,CE팀_제품지식,6,2.1,완료,[제품문의] 사용법 (락 스타 솝)
VOC-20260517-1186,2026-05-17,카카오톡,제품문의,,,MB001,CE팀_제품지식,6,4.7,완료,[제품문의] 성분 (씬티앙 마사지바)
VOC-20260517-1187,2026-05-17,채널톡,제품문의,,,,CE팀_제품지식,6,,미회신,[제품문의] 사용법
VOC-20260517-1188,2026-05-17,카카오톡,포장오류,,,,물류팀,4,3.5,완료,[포장오류] 찌그러짐
VOC-20260517-1189,2026-05-17,카카오톡,칭찬,HD01,홍대,HR001,VOC_리워드,24,46.5,지연완료,[칭찬] 제품만족 - 홍대 (헨 헤어 헤나 카라멜)
VOC-20260517-1190,2026-05-17,인스타DM,배송문의,,,,물류팀,4,3.8,완료,[배송문의] 추적 문의
VOC-20260517-1191,2026-05-17,전화,교환환불,,,LP003,CE팀_교환,8,4.8,완료,[교환환불] 단순변심 (립 밤 허니 트랩)
VOC-20260517-1192,2026-05-17,자사몰_게시판,매장문의,HN01,스타필드하남,,리테일본부,12,11.4,완료,[매장문의] 이벤트 일정 - 스타필드하남
VOC-20260517-1193,2026-05-17,카카오톡,제품문의,,,BB001,CE팀_제품지식,6,6.7,지연완료,[제품문의] 사용법 (인터갤럭틱 배쓰밤)
VOC-20260517-1194,2026-05-17,카카오톡,배송문의,,,,물류팀,4,2.6,완료,[배송문의] 오배송
VOC-20260517-1195,2026-05-17,전화,배송문의,,,,물류팀,4,,미회신,[배송문의] 추적 문의
VOC-20260517-1196,2026-05-17,채널톡,제품문의,,,FM003,CE팀_제품지식,6,1.4,완료,[제품문의] 사용법 (캐치 어 스타 페이스 마스크)
VOC-20260517-1197,2026-05-17,인스타DM,칭찬,MD01,명동본점,LP001,VOC_리워드,24,12.1,완료,[칭찬] 제품만족 - 명동본점 (립 스크럽 바블검)
VOC-20260517-1198,2026-05-17,전화,매장문의,DG01,현대대구,,리테일본부,12,23.1,지연완료,[매장문의] 재고 - 현대대구
VOC-20260517-1199,2026-05-17,채널톡,제품문의,,,,CE팀_제품지식,6,,미회신,[제품문의] 사용법
VOC-20260517-1200,2026-05-17,자사몰_게시판,매장문의,MD01,명동본점,,리테일본부,12,5.3,완료,[매장문의] 이벤트 일정 - 명동본점
VOC-20260517-1201,2026-05-17,채널톡,제품문의,,,MB002,CE팀_제품지식,6,4.7,완료,[제품문의] 사용법 (더 컴포터 마사지바)
VOC-20260517-1202,2026-05-17,채널톡,교환환불,,,BB003,CE팀_교환,8,4.6,완료,[교환환불] 단순변심 (더 익스피리먼터 배쓰밤)
VOC-20260517-1203,2026-05-17,인스타DM,배송문의,,,,물류팀,4,3.5,완료,[배송문의] 배송 늦음
VOC-20260517-1204,2026-05-17,전화,칭찬,CE01,코엑스,BD002,VOC_리워드,24,6.7,완료,[칭찬] 제품만족 - 코엑스 (락 스타 솝)
VOC-20260517-1205,2026-05-17,자사몰_게시판,교환환불,,,,CE팀_교환,8,19.2,지연완료,[교환환불] 단순변심
VOC-20260517-1206,2026-05-17,인스타DM,교환환불,,,GS002,CE팀_교환,8,6.3,완료,[교환환불] 단순변심 (기프트 세트 - 핑크 클라우드)
VOC-20260517-1207,2026-05-17,카카오톡,칭찬,MD01,명동본점,HR002,VOC_리워드,24,13.5,완료,[칭찬] 제품만족 - 명동본점 (프로 컨디셔너 바 에이브리 후이)
VOC-20260517-1208,2026-05-17,카카오톡,배송문의,,,,물류팀,4,0.9,완료,[배송문의] 추적 문의
VOC-20260517-1209,2026-05-17,전화,포장오류,,,,물류팀,4,3.8,완료,[포장오류] 누액
VOC-20260517-1210,2026-05-17,자사몰_게시판,매장문의,HD01,홍대,,리테일본부,12,5.9,완료,[매장문의] 이벤트 일정 - 홍대
VOC-20260517-1211,2026-05-17,인스타DM,포장오류,,,,물류팀,4,9.1,지연완료,[포장오류] 구성품 누락
VOC-20260517-1212,2026-05-17,카카오톡,배송문의,,,,물류팀,4,3.4,완료,[배송문의] 추적 문의
VOC-20260517-1213,2026-05-17,전화,제품문의,,,HR002,CE팀_제품지식,6,5.3,완료,[제품문의] 성분 (프로 컨디셔너 바 에이브리 후이)
VOC-20260517-1214,2026-05-17,카카오톡,매장문의,PG01,현대판교,,리테일본부,12,19.8,지연완료,[매장문의] 재고 - 현대판교
VOC-20260517-1215,2026-05-17,전화,제품문의,,,BB004,CE팀_제품지식,6,1.7,완료,[제품문의] 성분 (베리 베리 체리 배쓰밤)
VOC-20260517-1216,2026-05-17,카카오톡,배송문의,,,,물류팀,4,1.8,완료,[배송문의] 추적 문의
VOC-20260517-1217,2026-05-17,인스타DM,포장오류,,,,물류팀,4,1.1,완료,[포장오류] 누액
VOC-20260517-1218,2026-05-17,인스타DM,제품문의,,,BD002,CE팀_제품지식,6,,미회신,[제품문의] 피부타입 (락 스타 솝)
VOC-20260517-1219,2026-05-17,전화,불만,CE01,코엑스,,CE팀_매장,6,0.5,완료,[불만] 직원불친절 - 코엑스
VOC-20260517-1220,2026-05-17,전화,배송문의,,,,물류팀,4,2.8,완료,[배송문의] 오배송
VOC-20260517-1221,2026-05-17,채널톡,제품문의,,,,CE팀_제품지식,6,9.6,지연완료,[제품문의] 사용법
VOC-20260517-1222,2026-05-17,채널톡,배송문의,,,,물류팀,4,6.6,지연완료,[배송문의] 추적 문의
VOC-20260518-1223,2026-05-18,인스타DM,불만,GN01,강남신세계,,CE팀_매장,6,4.4,완료,[불만] 대기시간 - 강남신세계
VOC-20260518-1224,2026-05-18,인스타DM,배송문의,,,,물류팀,4,2.4,완료,[배송문의] 오배송
VOC-20260518-1225,2026-05-18,자사몰_게시판,불만,DG01,현대대구,,CE팀_매장,6,0.9,완료,[불만] 직원불친절 - 현대대구
VOC-20260518-1226,2026-05-18,자사몰_게시판,배송문의,,,,물류팀,4,2.2,완료,[배송문의] 추적 문의
VOC-20260518-1227,2026-05-18,전화,칭찬,HN01,스타필드하남,,VOC_리워드,24,17.5,완료,[칭찬] 제품만족 - 스타필드하남
VOC-20260518-1228,2026-05-18,채널톡,제품문의,,,SB002,CE팀_제품지식,6,1.9,완료,[제품문의] 사용법 (시앤스 샴푸바)
VOC-20260518-1229,2026-05-18,카카오톡,교환환불,,,,CE팀_교환,8,5.0,완료,[교환환불] 하자
VOC-20260518-1230,2026-05-18,전화,불만,HN01,스타필드하남,,CE팀_매장,6,1.2,완료,[불만] 직원불친절 - 스타필드하남
VOC-20260518-1231,2026-05-18,인스타DM,칭찬,MD01,명동본점,GS002,VOC_리워드,24,16.7,완료,[칭찬] 직원응대 - 명동본점 (기프트 세트 - 핑크 클라우드)
VOC-20260518-1232,2026-05-18,자사몰_게시판,제품문의,,,BD004,CE팀_제품지식,6,4.2,완료,[제품문의] 성분 (로션 바 더 컴포터)
VOC-20260518-1233,2026-05-18,전화,제품문의,,,,CE팀_제품지식,6,2.8,완료,[제품문의] 성분
VOC-20260518-1234,2026-05-18,채널톡,제품문의,,,BD002,CE팀_제품지식,6,4.9,완료,[제품문의] 성분 (락 스타 솝)
VOC-20260518-1235,2026-05-18,자사몰_게시판,배송문의,,,,물류팀,4,2.7,완료,[배송문의] 추적 문의
VOC-20260518-1236,2026-05-18,카카오톡,배송문의,,,,물류팀,4,3.1,완료,[배송문의] 오배송
VOC-20260518-1237,2026-05-18,전화,칭찬,HD01,홍대,BD003,VOC_리워드,24,13.5,완료,[칭찬] 제품만족 - 홍대 (샌드 비누)
VOC-20260518-1238,2026-05-18,전화,포장오류,,,,물류팀,4,1.1,완료,[포장오류] 누액
VOC-20260518-1239,2026-05-18,자사몰_게시판,매장문의,YD01,여의도IFC,,리테일본부,12,6.2,완료,[매장문의] 이벤트 일정 - 여의도IFC
VOC-20260518-1240,2026-05-18,채널톡,교환환불,,,,CE팀_교환,8,3.6,완료,[교환환불] 단순변심
VOC-20260518-1241,2026-05-18,전화,제품문의,,,,CE팀_제품지식,6,,미회신,[제품문의] 성분
VOC-20260518-1242,2026-05-18,채널톡,제품문의,,,BB003,CE팀_제품지식,6,9.3,지연완료,[제품문의] 피부타입 (더 익스피리먼터 배쓰밤)
VOC-20260518-1243,2026-05-18,인스타DM,칭찬,HD01,홍대,,VOC_리워드,24,21.2,완료,[칭찬] 직원응대 - 홍대
VOC-20260518-1244,2026-05-18,자사몰_게시판,매장문의,MD01,명동본점,,리테일본부,12,3.4,완료,[매장문의] 매장위치 - 명동본점
VOC-20260518-1245,2026-05-18,카카오톡,배송문의,,,,물류팀,4,3.4,완료,[배송문의] 추적 문의
VOC-20260518-1246,2026-05-18,전화,배송문의,,,,물류팀,4,1.6,완료,[배송문의] 배송 늦음
VOC-20260518-1247,2026-05-18,카카오톡,배송문의,,,,물류팀,4,2.7,완료,[배송문의] 오배송
VOC-20260518-1248,2026-05-18,인스타DM,매장문의,PG01,현대판교,,리테일본부,12,26.6,지연완료,[매장문의] 매장위치 - 현대판교
VOC-20260518-1249,2026-05-18,인스타DM,칭찬,CE01,코엑스,,VOC_리워드,24,21.9,완료,[칭찬] 제품만족 - 코엑스
VOC-20260518-1250,2026-05-18,카카오톡,배송문의,,,,물류팀,4,0.7,완료,[배송문의] 오배송
VOC-20260518-1251,2026-05-18,카카오톡,배송문의,,,,물류팀,4,1.9,완료,[배송문의] 추적 문의
VOC-20260518-1252,2026-05-18,자사몰_게시판,제품문의,,,BB004,CE팀_제품지식,6,5.4,완료,[제품문의] 성분 (베리 베리 체리 배쓰밤)
